34976301	85	6	7	32	8	102	33	
34977231	7	6	8	80	7	7	6	
34978161	8	32	7	7	37	7	34	
34979091	7	68	8	76	76	9	70	
34980021	7	7	7	7	6	7	6	
34980951	8	7	7	7	7	7	8	
34981881	8	7	7	8	6	7	7	
34982810	7	7	80	8	88	85	77	
34983740	82	7	7	106	7	103	103	
34984670	82	7	7	13	7	101	16	
34985600	7	8	6	74	7	8	7	
34986530	8	69	7	7	78	8	67	
34987460	8	70	8	67	52	8	70	
34990249	8	7	8	7	6	7	7	
34991179	7	7	79	7	93	86	80	
34993039	81	7	6	17	8	104	15	
34994899	8	67	7	7	76	8	68	
34995829	8	67	8	70	41	8	34	
34996759	8	7	7	7	6	7	7	
34997688	7	7	6	6	6	7	69	
34998618	7	7	7	7	6	6	6	
34999548	6	7	81	8	90	84	80	
35000478	85	7	7	110	8	105	98	
35001408	84	8	7	25	8	101	15	
35002338	8	7	7	78	7	7	7	
35003268	8	70	7	7	78	8	70	
35004198	7	67	8	76	42	8	6	
35005127	7	7	6	7	6	7	7	
35006057	7	6	7	7	7	8	68	
35006987	7	7	6	6	6	7	6	
35007917	6	8	84	8	93	85	80	
35008847	87	8	8	105	8	108	97	
35009777	82	7	7	14	7	103	11	
35010707	8	7	8	71	7	7	6	
35011637	8	66	8	8	76	8	70	
35012566	8	69	7	75	42	7	7	
35013496	8	8	6	7	7	7	7	
35014426	8	7	6	6	6	7	70	
35015356	7	8	22	7	23	22	21	
35016286	7	7	81	8	90	87	81	
35017216	83	8	7	103	8	102	98	
35018146	83	7	6	14	6	102	14	
35019076	7	7	6	7	6	7	7	
35020005	8	69	7	7	78	10	68	
35020935	8	69	8	78	42	7	7	
35021865	7	8	6	7	7	7	7	
35022795	6	7	7	7	6	8	66	
35023725	7	7	80	7	89	86	79	
35024655	7	7	84	8	95	86	80	
35025585	80	8	8	108	8	101	96	
35026515	82	7	6	39	7	103	35	
35027444	8	7	6	6	7	7	6	
35028374	7	69	7	8	76	8	68	
35029304	8	68	7	78	45	7	7	
35030234	7	7	7	6	6	7	7	
35031164	7	8	7	7	6	8	69	
35032094	6	7	84	8	95	87	81	
35033024	7	8	84	7	17	85	16	
35033954	85	8	6	108	8	105	95	
35034883	82	7	7	105	8	102	94	
35035813	7	7	6	9	6	7	6	
35036743	7	67	7	77	79	8	69	
35037673	7	67	8	78	44	7	6	
35038603	6	8	6	6	7	7	6	
35039533	7	7	7	6	6	8	59	
35040463	7	8	83	8	92	88	79	
35041393	7	7	84	8	8	86	7	
35042322	82	7	7	109	8	105	96	
35043252	85	8	7	111	8	102	99	
35044182	7	7	6	78	8	7	6	
35045112	7	70	7	75	77	9	65	
35046042	7	66	7	76	43	7	6	
35046972	7	7	6	6	75	6	6	
35047902	8	8	6	7	7	7	7	
35048832	7	8	84	8	90	89	78	
35049761	7	8	82	7	7	86	7	
35050691	81	8	7	105	7	109	96	
35052551	7	7	7	77	7	7	7	
35054411	7	68	8	71	39	8	65	
35055341	7	7	6	7	101	6	6	
35056271	7	7	7	7	6	7	6	
35057200	6	8	81	8	92	86	39	
35058130	7	7	83	8	7	85	8	
35059060	83	8	7	104	9	104	98	
35059990	82	8	7	108	8	105	96	
35060920	7	8	7	76	7	7	7	
35061850	7	68	8	77	78	9	69	
35062780	8	69	7	8	76	8	69	
35063710	7	8	6	7	103	7	6	
35064639	6	7	7	7	6	6	7	
35065569	7	8	83	8	89	87	31	
35068359	85	8	7	110	8	101	97	
35069289	7	7	7	74	7	7	5	
35071149	7	69	9	7	78	8	68	
35073008	7	7	7	7	6	8	6	
35073938	7	7	82	8	89	84	31	
35074868	7	7	25	7	8	25	41	
35075798	85	7	6	107	9	106	96	
35076728	88	8	7	107	8	104	99	
35077658	7	7	8	75	6	6	6	
35078588	8	68	7	79	77	8	73	
35079517	7	68	7	7	78	7	69	
35080447	7	7	7	8	105	7	7	
35081377	6	7	7	7	6	8	70	
35082307	7	8	83	8	90	87	42	
35083237	7	8	70	8	77	78	68	
35084167	81	9	7	104	7	100	97	
35085097	81	7	7	99	8	106	88	
35086027	7	8	7	74	6	7	7	
35086956	7	70	7	76	79	9	71	
35087886	7	71	6	7	76	9	68	
35088816	6	6	6	8	78	6	7	
35089746	8	7	6	7	6	7	7	
35090676	6	7	83	8	91	90	56	
35091606	7	7	84	8	90	86	80	
35092536	82	7	7	107	8	104	96	
35093466	82	7	8	105	8	106	94	
35094395	8	7	6	77	7	8	56	
35095325	7	67	8	76	78	8	68	
35096255	7	71	8	7	75	8	70	
35097185	7	8	7	7	6	7	6	
35098115	6	7	7	7	6	8	7	
35099045	7	8	83	8	92	85	55	
35099975	7	7	85	8	91	88	79	
35100905	84	7	7	108	9	103	99	
35101834	85	8	7	109	8	105	97	
35102764	8	7	7	75	8	7	7	
35103694	7	69	8	76	78	7	70	
35104624	7	69	7	7	79	8	65	
35105554	7	7	8	8	6	7	6	
35106484	7	8	7	7	7	7	7	
35107414	6	8	82	8	91	86	80	
35108344	7	7	33	6	38	36	32	
35109273	81	8	8	109	8	103	95	
35110203	73	7	7	95	8	93	91	
35111133	7	7	6	77	6	7	6	
35112063	8	67	8	81	80	9	64	
35115783	7	8	85	8	92	90	78	
35116712	7	7	6	7	7	6	6	
35118572	7	7	6	7	7	7	7	
35120432	6	68	8	78	78	7	67	
35121362	7	70	8	7	79	9	69	
35122292	7	7	7	7	7	7	7	
35123222	7	8	7	7	6	7	8	
35124151	7	7	82	8	90	87	81	
35125081	6	7	7	7	6	7	6	
35126011	81	8	7	100	8	109	84	
35126941	7	7	8	8	6	7	7	
35127871	7	8	6	7	7	6	7	
35131590	7	7	6	7	6	8	47	
35133450	8	6	6	7	7	7	6	
35135310	7	7	6	7	7	7	5	
35136240	7	7	7	6	6	7	6	
35137170	8	65	8	74	74	8	71	
35138100	8	62	7	8	71	9	63	
35139029	7	7	6	7	7	7	7	
35139959	7	8	5	6	5	7	6	
35140889	6	7	53	8	50	53	81	
35141819	7	7	6	7	6	7	6	
35142749	83	8	7	112	7	104	98	
35143679	6	7	7	6	6	6	6	
35144609	7	7	6	7	7	7	7	
35145539	7	68	7	20	38	9	69	
35146468	8	8	7	7	7	7	7	
35148328	7	8	7	7	5	6	7	
35150188	7	7	7	6	5	6	6	
35151118	84	8	8	104	8	104	99	
35152048	7	7	6	7	6	6	6	
35152978	7	8	7	7	6	7	7	
35153907	8	69	7	25	42	8	68	
35154837	7	7	7	8	7	8	6	
35155767	7	7	7	7	7	7	6	
35156697	8	7	6	7	6	7	6	
35157627	7	8	82	8	91	86	80	
35158557	7	7	6	7	6	7	7	
35159487	85	7	6	106	8	104	99	
35160417	7	8	7	6	7	7	7	
35161346	7	7	6	7	6	7	7	
35162276	8	69	8	73	77	8	71	
35163206	7	7	7	7	6	6	7	
35164136	7	7	7	7	6	7	6	
35165066	7	7	7	6	7	6	7	
35165996	7	8	83	8	92	87	83	
35166926	7	7	6	6	6	7	6	
35167856	83	8	8	108	8	104	97	
35168785	6	8	7	7	7	7	7	
35169715	7	7	7	6	7	7	7	
35170645	7	69	7	78	79	8	70	
35171575	7	7	6	7	7	7	7	
35172505	7	7	7	6	5	7	6	
35173435	6	7	7	7	5	8	7	
35174365	7	8	82	9	91	87	83	
35175295	7	7	6	7	5	7	7	
35176224	84	8	6	107	9	106	101	
35177154	7	7	7	7	6	8	7	
35178084	8	8	7	7	6	7	7	
35179014	8	69	9	77	81	8	67	
35179944	8	8	7	7	7	7	6	
35180874	8	7	7	7	6	7	6	
35181804	7	8	6	6	6	6	7	
35182734	8	7	84	8	98	88	81	
35183663	7	7	7	7	7	7	6	
35184593	84	8	7	105	8	106	93	
35185523	7	7	7	7	7	7	6	
35186453	8	7	6	7	7	7	7	
35187383	7	68	8	76	76	8	72	
35188313	7	7	7	8	7	7	6	
35189243	7	7	7	6	7	7	6	
35190173	7	7	7	6	6	6	6	
35194822	7	7	6	7	7	6	7	
35196682	7	8	6	6	6	7	7	
35198541	7	6	7	7	6	7	7	
35199471	6	8	86	8	90	85	80	
35200401	79	8	7	110	9	102	96	
35201331	82	8	7	17	7	102	19	
35202261	8	7	7	73	7	7	6	
35203191	7	59	7	7	65	8	57	
35204121	8	69	7	76	77	8	71	
35205051	8	7	7	7	5	7	7	
35205980	7	8	6	7	6	8	33	
35209700	86	8	6	14	7	106	12	
35211560	7	69	8	8	78	8	69	
35213419	8	7	7	7	7	7	7	
35214349	7	7	7	6	6	8	68	
35215279	7	7	7	7	6	7	7	
35216209	7	7	84	8	91	88	79	
35217139	84	7	7	106	8	106	97	
35218069	84	8	7	17	7	102	13	
35218999	8	8	7	75	7	7	6	
35219929	8	71	8	6	79	7	69	
35220858	8	68	7	76	37	7	7	
35221788	6	8	6	7	6	7	7	
35222718	7	8	6	7	7	8	68	
35223648	7	7	7	8	6	7	6	
35224578	7	8	82	8	91	87	81	
35225508	78	8	7	107	9	105	99	
35226438	83	7	7	16	7	107	16	
35227368	7	8	7	77	7	8	6	
35228297	7	67	8	7	76	8	67	
35229227	8	68	8	77	42	7	7	
35230157	7	7	6	8	6	7	7	
35231087	7	7	7	7	6	7	71	
35232017	7	7	7	7	7	6	6	
35232947	7	7	85	8	92	89	79	
35233877	84	7	7	109	8	102	97	
35234807	81	8	7	19	7	100	12	
35235736	8	7	6	42	7	7	7	
35236666	8	69	8	8	78	8	71	
35237596	7	70	8	79	41	7	7	
35238526	8	8	7	7	7	7	7	
35239456	7	8	7	7	7	8	70	
35240386	8	7	53	7	54	53	51	
35241316	6	8	85	9	93	86	80	
35242246	86	7	7	105	8	101	97	
35243175	82	7	6	18	7	100	18	
35244105	8	6	7	7	6	6	6	
35245035	8	68	7	8	75	9	71	
35245965	7	67	8	78	43	6	6	
35246895	8	7	7	6	6	7	7	
35247825	7	7	7	7	7	8	69	
35248755	8	8	82	8	88	87	81	
35249685	7	8	81	7	87	84	81	
35250614	81	8	7	108	9	106	99	
35251544	81	7	6	68	7	101	62	
35252474	7	8	6	7	6	7	6	
35257124	6	7	85	9	93	88	81	
35258983	83	7	7	106	8	102	98	
35260843	7	7	7	36	8	7	7	
35261773	7	69	7	78	77	9	69	
35262703	8	69	8	78	42	7	6	
35263633	7	8	6	6	5	6	7	
35264563	7	7	7	6	6	7	33	
35265492	7	8	83	8	90	84	81	
35266422	7	8	84	7	8	86	6	
35267352	83	7	7	108	8	107	98	
35268282	84	7	7	109	7	106	95	
35270142	8	68	8	76	77	8	68	
35271072	8	68	8	75	38	7	14	
35272002	7	8	7	8	102	7	7	
35273861	6	7	82	8	91	88	76	
35275721	84	7	7	105	7	103	99	
35276651	85	8	7	106	8	102	100	
35277581	8	6	7	74	7	7	6	
35278511	8	66	9	76	78	8	67	
35279441	7	70	7	44	53	8	66	
35280370	7	7	6	7	103	6	7	
35281300	7	7	6	6	6	7	7	
35282230	7	8	80	8	92	86	29	
35283160	7	7	82	8	7	81	7	
35284090	82	8	7	105	8	103	98	
35285950	7	7	7	72	7	7	7	
35286880	7	67	7	79	77	7	69	
35288739	7	7	7	7	102	7	6	
35290599	6	8	87	8	88	83	35	
35291529	7	8	80	7	7	83	7	
35292459	81	7	7	106	8	104	98	
35293389	82	7	7	107	8	102	99	
35294319	6	7	7	76	7	7	6	
35295248	7	67	7	79	80	8	69	
35296178	7	71	7	7	76	9	68	
35297108	7	7	5	7	101	7	6	
35298038	7	7	6	7	7	6	23	
35298968	7	7	81	8	91	86	33	
35299898	7	7	13	7	8	11	27	
35300828	83	8	7	108	7	102	98	
35301758	87	8	7	105	9	107	99	
35302687	7	7	8	79	7	7	6	
35303617	7	69	8	77	79	8	69	
35304547	8	71	8	8	78	8	70	
35305477	8	7	7	7	103	7	6	
35306407	7	8	6	6	7	7	55	
35307337	7	9	82	9	90	87	51	
35308267	7	7	85	8	91	86	80	
35309197	81	7	7	106	7	105	98	
35310126	84	8	8	104	8	103	89	
35311056	6	7	6	77	7	7	27	
35311986	7	68	7	79	80	8	68	
35312916	6	70	8	8	76	8	69	
35313846	7	8	7	6	38	7	7	
35314776	7	7	6	7	6	6	5	
35315706	6	9	80	9	91	86	53	
35316636	7	8	83	8	91	86	81	
35317565	83	7	6	106	9	105	97	
35318495	81	7	7	106	8	103	96	
35319425	7	7	6	78	7	7	29	
35320355	7	70	8	80	77	9	73	
35321285	7	66	7	8	78	8	71	
35322215	7	7	6	7	6	7	6	
35323145	8	8	6	7	6	7	6	
35324075	7	8	82	8	92	86	55	
35325004	7	7	82	8	89	86	78	
35325934	80	7	6	107	7	102	97	
35326864	84	8	7	109	8	102	97	
35327794	7	7	7	76	7	7	7	
35328724	7	69	7	79	76	9	70	
35329654	6	69	8	10	71	8	62	
35330584	6	7	6	6	6	6	7	
35332443	7	8	85	8	90	86	81	
35333373	7	7	7	6	6	7	6	
35335233	43	8	7	54	7	51	48	
35337093	8	67	8	77	77	8	66	
35338023	8	70	9	28	64	7	51	
35338953	6	7	7	7	7	7	6	
35339882	7	7	7	6	6	7	7	
35340812	7	8	83	8	95	87	81	
35341742	7	7	7	7	6	7	7	
35342672	83	7	7	106	7	105	93	
35343602	7	7	6	7	6	7	5	
35344532	8	7	7	6	7	7	7	
35345462	7	66	8	77	77	8	69	
35346392	8	70	7	8	79	8	70	
35350111	8	7	6	7	7	6	7	
35351041	82	7	7	100	7	104	91	
35352901	7	7	7	7	6	6	7	
35353831	8	68	7	76	77	8	66	
35355690	8	7	7	6	7	7	6	
35356620	8	7	6	6	4	7	21	
35357550	6	7	84	8	89	82	80	
35358480	8	7	7	6	6	6	6	
35359410	81	7	7	103	8	101	91	
35360340	8	8	6	8	6	7	7	
35361270	7	7	7	8	6	7	6	
35362199	8	66	7	51	60	9	71	
35363129	7	38	7	8	41	7	37	
35364059	7	7	7	7	6	7	7	
35364989	7	7	6	6	6	7	7	
35365919	7	7	27	7	14	30	80	
35366849	7	7	7	6	6	6	8	
35367779	84	8	7	110	8	105	95	
35368709	8	8	7	5	6	7	6	
35369638	7	7	8	7	7	7	7	
35370568	8	69	7	22	38	8	68	
35371498	7	8	7	7	7	7	6	
35372428	8	8	8	7	6	6	6	
35373358	6	8	6	7	6	6	7	
35374288	7	7	38	8	25	36	82	
35375218	7	7	7	7	6	7	6	
35376148	85	7	8	109	7	103	96	
35377077	8	7	7	6	7	7	7	
35378007	7	6	7	7	7	7	6	
35378937	7	67	9	50	62	7	69	
35379867	7	7	8	7	6	8	7	
35380797	7	7	6	6	7	7	6	
35381727	6	7	7	7	6	7	7	
35382657	7	8	80	8	90	86	80	
35383587	7	7	6	6	6	7	7	
35384516	79	7	7	108	8	103	95	
35385446	7	7	7	7	6	7	7	
35386376	6	8	7	7	7	8	7	
35387306	8	66	8	77	79	8	70	
35388236	7	8	6	6	6	6	6	
35389166	8	7	7	8	7	7	7	
35390096	7	7	6	7	6	7	7	
35391026	6	8	82	9	92	85	80	
35391955	7	7	6	6	6	6	7	
35392885	82	8	7	107	8	104	99	
35394745	7	7	7	7	7	7	7	
35396605	7	7	7	6	6	7	7	
35398465	7	7	6	6	7	7	6	
35399394	7	7	83	8	92	85	83	
35400324	7	8	5	6	6	7	7	
35401254	82	8	8	109	8	103	98	
35402184	7	8	7	6	6	7	7	
35403114	7	7	6	6	7	7	7	
35404044	8	68	8	78	79	9	70	
35404974	7	7	7	7	6	6	7	
35405904	7	7	7	7	7	6	6	
35406833	7	8	5	7	6	6	7	
35407763	7	7	80	8	93	86	79	
35408693	14	7	7	17	6	16	14	
35413343	7	7	7	7	7	7	7	
35415202	6	7	7	7	6	6	7	
35417062	79	7	7	104	8	102	95	
35417992	80	7	7	64	8	104	57	
35418922	7	6	7	55	7	6	6	
35419852	7	12	7	8	11	7	12	
35420782	7	67	7	78	78	9	71	
35421711	7	8	7	7	6	7	7	
35422641	7	7	6	6	6	7	6	
35423571	7	7	7	6	6	7	6	
35424501	7	7	79	8	91	86	79	
35425431	83	8	7	104	8	104	100	
35426361	79	7	7	18	7	105	17	
35427291	7	6	7	77	7	7	7	
35428221	7	71	8	7	76	8	68	
35429150	8	69	7	74	69	8	70	
35430080	7	8	7	7	7	7	5	
35431010	8	7	6	6	7	8	60	
35431940	7	7	7	6	6	7	6	
35432870	6	8	82	8	92	85	79	
35433800	84	8	7	108	8	101	102	
35434730	84	8	7	18	7	105	15	
35435660	7	7	7	75	7	7	7	
35436589	8	69	7	7	79	8	69	
35437519	8	70	7	67	37	8	62	
35438449	7	8	7	6	6	7	7	
35439379	7	6	6	7	7	8	69	
35440309	7	7	6	7	6	7	7	
35441239	7	7	81	8	90	93	81	
35442169	85	7	7	109	8	106	97	
35443099	83	8	7	17	8	102	12	
35444028	7	8	7	76	7	7	7	
35444958	8	66	8	8	80	8	71	
35445888	7	69	8	74	43	7	7	
35446818	8	8	6	8	6	8	7	
35447748	7	8	7	7	7	8	68	
35448678	7	6	7	7	7	6	6	
35449608	7	8	80	9	88	85	83	
35450538	83	7	6	109	7	104	95	
35451467	82	8	6	25	8	101	17	
35452397	8	7	6	77	6	7	7	
35453327	8	70	8	7	79	9	70	
35454257	7	71	7	77	40	7	7	
35455187	8	7	7	7	6	7	7	
35456117	7	8	7	7	7	8	68	
35457047	7	6	6	7	6	6	6	
35457977	7	8	82	8	89	85	80	
35458906	81	8	7	103	8	105	99	
35459836	80	8	7	17	8	105	14	
35460766	7	8	7	10	6	6	7	
35461696	8	69	8	8	78	9	67	
35462626	7	67	8	76	42	6	6	
35463556	8	8	7	7	6	7	7	
35464486	7	7	6	7	7	8	67	
35465416	6	7	81	8	91	84	79	
35466345	6	7	83	9	90	89	79	
35467275	85	8	6	109	9	105	97	
35468205	83	8	7	11	7	103	16	
35469135	7	7	7	7	6	7	6	
35470065	8	69	8	7	78	8	70	
35470995	7	70	8	78	40	7	7	
35474714	6	7	84	8	51	86	45	
35475644	85	7	7	110	9	103	98	
35477504	8	7	7	7	7	7	6	
35479364	7	68	8	77	42	8	6	
35480294	7	8	6	7	6	7	6	
35481223	7	6	7	7	6	7	70	
35482153	7	7	84	8	92	88	80	
35483083	6	7	81	7	6	86	6	
35484013	81	8	8	104	9	102	97	
35484943	82	8	6	108	7	102	98	
35485873	8	7	7	69	6	8	6	
35486803	7	68	8	76	77	8	71	
35490522	7	8	82	8	91	85	80	
35491452	7	7	85	7	7	82	6	
35493312	84	7	8	107	8	101	99	
35494242	7	7	7	74	7	7	6	
35496101	7	67	8	77	39	8	38	
35497031	7	6	6	8	103	7	6	
35497961	8	7	7	7	7	7	7	
35498891	7	7	82	8	92	86	53	
35499821	8	8	82	8	7	85	7	
35500751	84	7	7	108	8	106	99	
35501681	84	8	7	109	8	102	96	
35502611	8	7	7	78	7	7	7	
35503540	7	70	7	75	74	9	69	
35504470	8	66	7	19	70	7	71	
35505400	7	7	7	6	101	7	7	
35506330	8	7	7	6	6	7	7	
35507260	6	7	84	8	90	87	30	
35508190	7	8	82	7	7	83	7	
35509120	86	8	7	106	8	103	98	
35510050	84	7	8	110	8	105	95	
35510979	7	6	7	78	7	7	6	
35511909	7	68	8	78	77	9	68	
35512839	8	69	8	7	78	8	68	
35513769	7	8	7	7	105	8	7	
35514699	7	7	6	7	6	7	6	
35515629	7	6	85	8	91	84	32	
35516559	7	6	52	8	8	58	36	
35517489	84	8	7	106	8	103	98	
35518418	82	7	7	108	8	106	99	
35519348	7	7	8	79	7	7	6	
35520278	7	68	8	74	78	8	67	
35521208	7	65	8	7	76	8	70	
35522138	7	7	7	7	105	7	6	
35523068	6	7	7	7	7	8	52	
35523998	7	8	81	8	92	85	36	
35524928	7	7	44	7	47	44	41	
35525857	85	7	7	104	8	106	98	
35526787	81	8	7	97	7	102	90	
35527717	8	7	7	75	6	7	6	
35528647	7	64	8	78	78	9	69	
35529577	7	68	7	7	78	7	71	
35530507	7	8	7	8	98	7	6	
35532367	7	8	84	9	92	87	55	
35533296	7	7	84	8	88	88	81	
35534226	85	7	7	110	8	102	98	
35535156	84	8	7	110	8	105	95	
35536086	8	7	7	77	7	8	62	
35537016	7	69	8	77	80	8	68	
35537946	7	69	8	7	77	9	66	
35538876	7	7	7	6	7	7	6	
35539806	7	8	6	7	7	6	6	
35540735	7	8	84	8	89	86	57	
35541665	6	7	82	8	90	85	79	
35542595	85	8	7	104	8	104	97	
35543525	83	7	7	109	8	104	96	
35544455	7	7	7	77	7	7	7	
35545385	8	68	7	77	79	8	69	
35546315	7	68	6	8	79	8	71	
35547245	8	6	7	7	5	7	6	
35548174	8	7	7	7	6	7	6	
35549104	7	8	81	8	92	87	70	
35553754	8	68	7	78	80	9	72	
35555613	7	7	7	7	5	6	7	
35557473	7	8	82	8	91	89	82	
